customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
LS-169452,28,5,1979.0,5,3,3,533,Potential Loyalist
LS-169453,83,5,1321.0,3,3,2,332,Potential Loyalist
LS-169454,179,6,2845.0,2,4,4,244,Can't Lose Them
LS-169751,251,4,1977.0,2,2,3,223,At Risk
LS-169752,54,3,1123.0,4,2,2,422,Others
LS-169753,64,6,2560.0,4,4,4,444,Loyal Customers
LS-169754,21,9,2989.0,5,5,4,554,Champions
LS-172001,16,8,4036.0,5,5,4,554,Champions
LS-172002,416,3,3216.0,1,2,4,124,Can't Lose Them
LS-172003,76,7,6382.0,4,4,5,445,Champions
LS-172004,97,6,1009.0,3,4,2,342,Potential Loyalist
LS-172301,5,9,5888.0,5,5,5,555,Champions
LS-172302,211,6,2369.0,2,4,3,243,Can't Lose Them
LS-172303,191,6,1949.0,2,4,3,243,Can't Lose Them
LS-172304,778,3,368.0,1,2,1,121,Lost
LS-172451,225,7,3639.0,2,4,4,244,Can't Lose Them
LS-172452,334,3,893.0,2,2,2,222,At Risk
LS-172453,51,8,5219.0,4,5,5,455,Champions
LS-172454,35,6,1007.0,4,4,2,442,Loyal Customers
LS-69451,191,5,1321.0,2,3,2,232,At Risk
LS-69452,610,1,194.0,1,1,1,111,Lost
LS-69453,7,6,1210.0,5,4,2,542,Loyal Customers
LS-69751,179,3,217.0,2,2,1,221,At Risk
LS-69752,313,1,451.0,2,1,1,211,At Risk
LS-69753,841,1,49.0,1,1,1,111,Lost
LS-72001,384,4,341.0,1,2,1,121,Lost
LS-72301,275,4,505.0,2,2,1,221,At Risk
LS-72302,100,6,660.0,3,4,2,342,Potential Loyalist
LS-72451,374,4,915.0,1,2,2,122,Lost
LS-72452,218,2,40.0,2,1,1,211,At Risk
LT-167651,7,10,7225.0,5,5,5,555,Champions
LT-167652,139,6,4891.0,3,4,5,345,Potential Loyalist
LT-167653,72,11,4808.0,4,5,5,455,Champions
LT-167654,27,3,330.0,5,2,1,521,Others
LT-171101,212,8,4690.0,2,5,5,255,Can't Lose Them
LT-171102,55,7,4197.0,4,4,4,444,Loyal Customers
LT-171103,286,3,1163.0,2,2,2,222,At Risk
LT-171104,35,8,2935.0,4,5,4,454,Champions
LT-67651,615,2,1279.0,1,1,2,112,Lost
LT-67652,9,1,29.0,5,1,1,511,Others
LT-67653,721,1,57.0,1,1,1,111,Lost
LT-71101,56,4,7853.0,4,2,5,425,Others
LT-71102,78,2,379.0,3,1,1,311,Others
LW-168251,63,8,2026.0,4,5,3,453,Loyal Customers
LW-168252,23,5,5260.0,5,3,5,535,Potential Loyalist
LW-168253,133,2,469.0,3,1,1,311,Others
LW-168254,89,5,2239.0,3,3,3,333,Potential Loyalist
LW-169901,576,4,1151.0,1,2,2,122,Lost
LW-169902,132,7,4275.0,3,4,5,345,Potential Loyalist
LW-169903,24,6,456.0,5,4,1,541,Loyal Customers
LW-169904,34,6,3232.0,4,4,4,444,Loyal Customers
LW-171251,526,1,529.0,1,1,1,111,Lost
LW-171252,56,9,2329.0,4,5,3,453,Loyal Customers
LW-171253,42,3,1252.0,4,2,2,422,Others
LW-171254,206,3,1259.0,2,2,2,222,At Risk
LW-172151,44,8,2914.0,4,5,4,454,Champions
LW-172152,276,4,404.0,2,2,1,221,At Risk
LW-172153,244,5,1789.0,2,3,3,233,At Risk
LW-172154,22,7,5422.0,5,4,5,545,Champions
LW-68251,57,5,329.0,4,3,1,431,Potential Loyalist
LW-68252,33,6,550.0,5,4,2,542,Loyal Customers
LW-69901,24,3,172.0,5,2,1,521,Others
LW-69902,15,8,1696.0,5,5,3,553,Loyal Customers
LW-71251,34,5,2012.0,4,3,3,433,Potential Loyalist
LW-71252,203,4,664.0,2,2,2,222,At Risk
LW-72151,133,3,896.0,3,2,2,322,Others
LW-72152,313,1,277.0,2,1,1,211,At Risk
LW-72153,469,1,349.0,1,1,1,111,Lost
MA-175601,218,5,1209.0,2,3,2,232,At Risk
MA-175602,129,4,2823.0,3,2,4,324,Others
MA-175603,104,4,2486.0,3,2,3,323,Others
MA-175604,65,11,4300.0,4,5,5,455,Champions
MA-179951,120,6,4311.0,3,4,5,345,Potential Loyalist
MA-179952,123,4,1634.0,3,2,3,323,Others
MA-179953,43,6,1607.0,4,4,3,443,Loyal Customers
MA-179954,187,6,2453.0,2,4,3,243,Can't Lose Them
MA-75601,233,1,559.0,2,1,2,212,At Risk
MA-75602,861,3,1070.0,1,2,2,122,Lost
MA-79951,356,8,1558.0,1,5,3,153,Can't Lose Them
MA-79952,139,1,130.0,3,1,1,311,Others
MA-79953,17,2,240.0,5,1,1,511,Others
MB-173051,191,4,7524.0,2,2,5,225,Can't Lose Them
MB-173052,2,10,5086.0,5,5,5,555,Champions
MB-173053,106,3,2573.0,3,2,4,324,Others
MB-173054,49,10,1547.0,4,5,3,453,Loyal Customers
MB-180851,113,4,6116.0,3,2,5,325,Others
MB-180852,105,9,1735.0,3,5,3,353,Potential Loyalist
MB-180853,84,10,5466.0,3,5,5,355,Potential Loyalist
MB-180854,45,7,1429.0,4,4,3,443,Loyal Customers
MB-73051,202,4,4215.0,2,2,4,224,Can't Lose Them
MB-73052,23,4,662.0,5,2,2,522,Others
MB-80851,12,2,139.0,5,1,1,511,Others
MB-80852,92,6,1566.0,3,4,3,343,Potential Loyalist
MC-172751,45,9,2443.0,4,5,3,453,Loyal Customers
MC-172752,108,9,2843.0,3,5,4,354,Potential Loyalist
MC-172753,143,8,3672.0,3,5,4,354,Potential Loyalist
MC-172754,77,8,2727.0,4,5,4,454,Champions
MC-174251,24,10,4780.0,5,5,5,555,Champions
MC-174252,442,4,526.0,1,2,1,121,Lost
MC-174253,66,11,5317.0,4,5,5,455,Champions
MC-174254,400,5,4433.0,1,3,5,135,Can't Lose Them
MC-175751,63,9,7467.0,4,5,5,455,Champions
MC-175752,140,6,2352.0,3,4,3,343,Potential Loyalist
MC-175753,32,10,3154.0,5,5,4,554,Champions
MC-175754,28,8,1304.0,5,5,2,552,Loyal Customers
MC-175901,203,1,2445.0,2,1,3,213,At Risk
MC-175902,408,7,2191.0,1,4,3,143,Can't Lose Them
MC-175903,71,11,3057.0,4,5,4,454,Champions
MC-175904,52,6,2427.0,4,4,3,443,Loyal Customers
MC-176051,57,4,2942.0,4,2,4,424,Others
MC-176052,470,6,3719.0,1,4,4,144,Can't Lose Them
MC-176053,50,8,4103.0,4,5,4,454,Champions
MC-176054,113,8,2258.0,3,5,3,353,Potential Loyalist
MC-176351,36,10,7576.0,4,5,5,455,Champions
MC-176352,321,7,2615.0,2,4,4,244,Can't Lose Them
MC-176353,6,13,10126.0,5,5,5,555,Champions
MC-176354,190,4,795.0,2,2,2,222,At Risk
MC-178451,9,10,6969.0,5,5,5,555,Champions
MC-178452,16,5,1717.0,5,3,3,533,Potential Loyalist
MC-178453,71,9,2456.0,4,5,3,453,Loyal Customers
MC-178454,2,7,3805.0,5,4,4,544,Champions
MC-181001,62,8,3397.0,4,5,4,454,Champions
MC-181002,124,9,3957.0,3,5,4,354,Potential Loyalist
MC-181003,43,6,1781.0,4,4,3,443,Loyal Customers
MC-181004,42,10,2220.0,4,5,3,453,Loyal Customers
MC-181301,241,4,790.0,2,2,2,222,At Risk
MC-181302,276,3,3277.0,2,2,4,224,Can't Lose Them
MC-181303,52,11,2881.0,4,5,4,454,Champions
MC-181304,370,5,1582.0,1,3,3,133,At Risk
MC-72751,236,3,1324.0,2,2,2,222,At Risk
MC-72752,373,2,2979.0,1,1,4,114,Can't Lose Them
MC-74251,36,4,1381.0,4,2,3,423,Others
MC-74252,110,1,111.0,3,1,1,311,Others
MC-75751,10,3,761.0,5,2,2,522,Others
MC-75752,44,5,2859.0,4,3,4,434,Potential Loyalist
MC-75901,337,2,481.0,2,1,1,211,At Risk
MC-75902,1029,1,1073.0,1,1,2,112,Lost
MC-76051,1275,1,18.0,1,1,1,111,Lost
MC-76052,196,1,190.0,2,1,1,211,At Risk
MC-76351,905,2,634.0,1,1,2,112,Lost
MC-76352,665,2,59.0,1,1,1,111,Lost
MC-78451,363,2,384.0,1,1,1,111,Lost
MC-78452,35,2,608.0,4,1,2,412,Others
MC-81001,105,3,659.0,3,2,2,322,Others
MC-81301,288,2,345.0,2,1,1,211,At Risk
MC-81302,713,3,480.0,1,2,1,121,Lost
MD-173501,99,6,2062.0,3,4,3,343,Potential Loyalist
MD-173502,340,4,970.0,2,2,2,222,At Risk
MD-173503,27,13,9657.0,5,5,5,555,Champions
MD-173504,118,7,3766.0,3,4,4,344,Potential Loyalist
MD-178601,156,9,9590.0,2,5,5,255,Can't Lose Them
MD-178602,259,9,2689.0,2,5,4,254,Can't Lose Them
MD-178603,77,5,2090.0,4,3,3,433,Potential Loyalist
MD-178604,37,5,1203.0,4,3,2,432,Potential Loyalist
MD-73501,237,3,732.0,2,2,2,222,At Risk
MD-73502,468,1,26.0,1,1,1,111,Lost
MD-73503,83,2,616.0,3,1,2,312,Others
MD-78601,104,5,6855.0,3,3,5,335,Potential Loyalist
ME-173201,6,6,5608.0,5,4,5,545,Champions
ME-173202,55,10,6977.0,4,5,5,455,Champions
ME-173203,14,4,1281.0,5,2,2,522,Others
ME-173204,43,10,10665.0,4,5,5,455,Champions
ME-177251,62,9,3465.0,4,5,4,454,Champions
ME-177252,275,3,801.0,2,2,2,222,At Risk
ME-177253,166,8,1666.0,2,5,3,253,Can't Lose Them
ME-177254,29,8,1908.0,5,5,3,553,Loyal Customers
ME-180101,428,6,1520.0,1,4,3,143,Can't Lose Them
ME-180102,43,11,5882.0,4,5,5,455,Champions
ME-180103,71,6,1888.0,4,4,3,443,Loyal Customers
ME-180104,93,4,1257.0,3,2,2,322,Others
ME-73201,205,4,419.0,2,2,1,221,At Risk
ME-73202,21,6,1302.0,5,4,2,542,Loyal Customers
ME-77251,12,4,514.0,5,2,1,521,Others
ME-77252,324,1,204.0,2,1,1,211,At Risk
ME-77253,14,6,1366.0,5,4,2,542,Loyal Customers
ME-80101,393,1,161.0,1,1,1,111,Lost
MF-176651,242,7,4636.0,2,4,5,245,Can't Lose Them
MF-176652,52,10,4860.0,4,5,5,455,Champions
MF-176653,63,7,2935.0,4,4,4,444,Loyal Customers
MF-176654,422,5,936.0,1,3,2,132,At Risk
MF-182501,211,8,6176.0,2,5,5,255,Can't Lose Them
MF-182502,40,13,9618.0,4,5,5,455,Champions
MF-182503,78,6,2874.0,3,4,4,344,Potential Loyalist
MF-182504,8,5,1759.0,5,3,3,533,Potential Loyalist
MF-76651,49,2,58.0,4,1,1,411,Others
MF-76652,1156,1,104.0,1,1,1,111,Lost
MF-82501,702,1,25.0,1,1,1,111,Lost
MF-82502,63,5,1492.0,4,3,3,433,Potential Loyalist
MG-176501,20,5,4904.0,5,3,5,535,Potential Loyalist
MG-176502,138,4,2972.0,3,2,4,324,Others
MG-176503,152,5,1054.0,3,3,2,332,Potential Loyalist
MG-176504,30,7,3785.0,5,4,4,544,Champions
MG-176801,37,13,9028.0,4,5,5,455,Champions
MG-176802,503,6,3801.0,1,4,4,144,Can't Lose Them
MG-176803,86,5,884.0,3,3,2,332,Potential Loyalist
MG-176804,93,4,2351.0,3,2,3,323,Others
MG-176951,1,11,6960.0,5,5,5,555,Champions
MG-176952,35,6,6958.0,4,4,5,445,Champions
MG-176953,199,5,962.0,2,3,2,232,At Risk
MG-176954,556,3,1342.0,1,2,2,122,Lost
MG-178751,45,9,4374.0,4,5,5,455,Champions
MG-178752,52,11,6604.0,4,5,5,455,Champions
MG-178753,6,8,2233.0,5,5,3,553,Loyal Customers
MG-178754,117,5,1241.0,3,3,2,332,Potential Loyalist
MG-178901,27,8,7964.0,5,5,5,555,Champions
MG-178902,6,9,2846.0,5,5,4,554,Champions
MG-178903,188,3,1579.0,2,2,3,223,At Risk
MG-178904,100,9,777.0,3,5,2,352,Potential Loyalist
MG-181451,34,5,3170.0,4,3,4,434,Potential Loyalist
MG-181452,38,4,9501.0,4,2,5,425,Others
MG-181453,3,11,2416.0,5,5,3,553,Loyal Customers
MG-181454,85,4,3062.0,3,2,4,324,Others
MG-182051,27,7,7669.0,5,4,5,545,Champions
MG-182052,3,11,5544.0,5,5,5,555,Champions
MG-182053,17,10,3134.0,5,5,4,554,Champions
MG-182054,265,1,16.0,2,1,1,211,At Risk
MG-76501,496,1,302.0,1,1,1,111,Lost
MG-76801,75,5,2878.0,4,3,4,434,Potential Loyalist
MG-76802,189,4,1421.0,2,2,3,223,At Risk
MG-76951,342,3,557.0,2,2,2,222,At Risk
MG-76952,336,4,1547.0,2,2,3,223,At Risk
MG-78751,404,1,80.0,1,1,1,111,Lost
MG-78901,374,1,19.0,1,1,1,111,Lost
MG-81451,282,2,4881.0,2,1,5,215,Can't Lose Them
MG-81452,1345,1,348.0,1,1,1,111,Lost
MG-82051,370,3,1355.0,1,2,2,122,Lost
MG-82052,610,1,15.0,1,1,1,111,Lost
MG-82053,2,3,277.0,5,2,1,521,Others
MH-172901,414,4,3762.0,1,2,4,124,Can't Lose Them
MH-172902,38,8,2845.0,4,5,4,454,Champions
MH-172903,98,7,4717.0,3,4,5,345,Potential Loyalist
MH-172904,120,6,2393.0,3,4,3,343,Potential Loyalist
MH-174401,9,8,3492.0,5,5,4,554,Champions
MH-174402,45,8,3454.0,4,5,4,454,Champions
MH-174403,147,5,601.0,3,3,2,332,Potential Loyalist
MH-174404,377,4,400.0,1,2,1,121,Lost
MH-174551,180,6,2602.0,2,4,4,244,Can't Lose Them
MH-174552,55,8,3228.0,4,5,4,454,Champions
MH-174553,409,5,1691.0,1,3,3,133,At Risk
MH-174554,86,8,2456.0,3,5,3,353,Potential Loyalist
MH-176201,216,3,732.0,2,2,2,222,At Risk
MH-176202,24,7,4013.0,5,4,4,544,Champions
MH-176203,105,6,5040.0,3,4,5,345,Potential Loyalist
MH-176204,156,4,1253.0,2,2,2,222,At Risk
MH-177851,1,7,4676.0,5,4,5,545,Champions
MH-177852,16,5,2780.0,5,3,4,534,Potential Loyalist
MH-177853,363,7,2017.0,1,4,3,143,Can't Lose Them
MH-177854,99,7,2203.0,3,4,3,343,Potential Loyalist
MH-180251,927,1,1129.0,1,1,2,112,Lost
MH-180252,74,8,5120.0,4,5,5,455,Champions
MH-180253,21,5,2520.0,5,3,3,533,Potential Loyalist
MH-180254,50,5,2986.0,4,3,4,434,Potential Loyalist
MH-181151,185,9,2634.0,2,5,4,254,Can't Lose Them
MH-181152,19,4,2669.0,5,2,4,524,Others
MH-181153,208,4,1208.0,2,2,2,222,At Risk
MH-181154,6,9,5503.0,5,5,5,555,Champions
MH-72901,738,3,1684.0,1,2,3,123,At Risk
MH-74401,97,5,2763.0,3,3,4,334,Potential Loyalist
MH-74402,1115,1,326.0,1,1,1,111,Lost
MH-74403,698,2,268.0,1,1,1,111,Lost
MH-74551,108,4,457.0,3,2,1,321,Others
MH-74552,93,6,4290.0,3,4,5,345,Potential Loyalist
MH-76201,246,2,372.0,2,1,1,211,At Risk
MH-76202,763,1,129.0,1,1,1,111,Lost
MH-76203,483,4,678.0,1,2,2,122,Lost
MH-77851,78,7,1580.0,3,4,3,343,Potential Loyalist
MH-77852,8,2,336.0,5,1,1,511,Others
MH-80251,659,3,451.0,1,2,1,121,Lost
MH-80252,63,1,22.0,4,1,1,411,Others
MH-80253,15,5,623.0,5,3,2,532,Potential Loyalist
MH-81151,59,5,942.0,4,3,2,432,Potential Loyalist
MH-81152,220,2,319.0,2,1,1,211,At Risk
MJ-177401,22,9,3419.0,5,5,4,554,Champions
MJ-177402,54,4,2549.0,4,2,4,424,Others
MJ-177403,95,6,3061.0,3,4,4,344,Potential Loyalist
MJ-177404,23,7,6321.0,5,4,5,545,Champions
MJ-77401,160,2,827.0,2,1,2,212,At Risk
MJ-77402,374,2,56.0,1,1,1,111,Lost
MK-179051,64,8,5029.0,4,5,5,455,Champions
MK-179052,22,5,2601.0,5,3,4,534,Potential Loyalist
MK-179053,27,10,3269.0,5,5,4,554,Champions
MK-179054,29,8,2302.0,5,5,3,553,Loyal Customers
MK-181601,34,7,6220.0,4,4,5,445,Champions
MK-181602,23,5,2196.0,5,3,3,533,Potential Loyalist
MK-181603,657,4,539.0,1,2,1,121,Lost
MK-181604,241,4,1031.0,2,2,2,222,At Risk
MK-79051,220,4,347.0,2,2,1,221,At Risk
MK-79052,381,2,187.0,1,1,1,111,Lost
MK-79053,150,5,712.0,3,3,2,332,Potential Loyalist
MK-81601,236,2,1310.0,2,1,2,212,At Risk
MK-81602,140,1,80.0,3,1,1,311,Others
MK-81603,41,7,1307.0,4,4,2,442,Loyal Customers
ML-173951,1,5,1814.0,5,3,3,533,Potential Loyalist
ML-173952,576,4,6747.0,1,2,5,125,Can't Lose Them
ML-173953,381,7,3221.0,1,4,4,144,Can't Lose Them
ML-173954,70,9,2723.0,4,5,4,454,Champions
ML-174101,34,11,6342.0,4,5,5,455,Champions
ML-174102,166,5,1924.0,2,3,3,233,At Risk
ML-174103,50,8,3794.0,4,5,4,454,Champions
ML-174104,55,6,2922.0,4,4,4,444,Loyal Customers
ML-177551,163,11,6767.0,2,5,5,255,Can't Lose Them
ML-177552,2,6,5182.0,5,4,5,545,Champions
ML-177553,575,4,404.0,1,2,1,121,Lost
ML-177554,30,7,2071.0,5,4,3,543,Loyal Customers
ML-180401,322,5,2753.0,2,3,4,234,Can't Lose Them
ML-180402,8,6,4549.0,5,4,5,545,Champions
ML-180403,435,5,633.0,1,3,2,132,At Risk
ML-180404,80,3,742.0,3,2,2,322,Others
ML-182651,192,10,5548.0,2,5,5,255,Can't Lose Them
ML-182652,189,9,7379.0,2,5,5,255,Can't Lose Them
ML-182653,477,5,1591.0,1,3,3,133,At Risk
ML-182654,101,2,162.0,3,1,1,311,Others
ML-73951,133,4,497.0,3,2,1,321,Others
ML-73952,171,3,553.0,2,2,2,222,At Risk
ML-74101,170,3,193.0,2,2,1,221,At Risk
ML-77551,310,4,937.0,2,2,2,222,At Risk
ML-77552,1289,1,51.0,1,1,1,111,Lost
ML-77553,27,2,122.0,5,1,1,511,Others
ML-80401,45,4,1513.0,4,2,3,423,Others
ML-80402,279,1,73.0,2,1,1,211,At Risk
ML-80403,224,2,104.0,2,1,1,211,At Risk
ML-82651,422,5,984.0,1,3,2,132,At Risk
ML-82652,9,4,187.0,5,2,1,521,Others
MM-172601,79,10,7869.0,3,5,5,355,Potential Loyalist
MM-172602,111,7,1912.0,3,4,3,343,Potential Loyalist
MM-172603,5,5,4620.0,5,3,5,535,Potential Loyalist
MM-172604,169,4,1315.0,2,2,2,222,At Risk
MM-179201,45,5,3683.0,4,3,4,434,Potential Loyalist
MM-179202,92,7,7421.0,3,4,5,345,Potential Loyalist
MM-179203,14,10,5483.0,5,5,5,555,Champions
MM-179204,8,11,3793.0,5,5,4,554,Champions
MM-180551,27,2,303.0,5,1,1,511,Others
MM-180552,16,10,6490.0,5,5,5,555,Champions
MM-180553,205,5,1619.0,2,3,3,233,At Risk
MM-180554,62,8,2752.0,4,5,4,454,Champions
MM-182801,148,5,1582.0,3,3,3,333,Potential Loyalist
MM-182802,712,5,3349.0,1,3,4,134,Can't Lose Them
MM-182803,13,6,1429.0,5,4,3,543,Loyal Customers
MM-182804,86,9,774.0,3,5,2,352,Potential Loyalist
MM-72601,132,1,19.0,3,1,1,311,Others
MM-72602,1460,1,314.0,1,1,1,111,Lost
MM-72603,297,3,5177.0,2,2,5,225,Can't Lose Them
MM-79201,84,5,968.0,3,3,2,332,Potential Loyalist
MM-79202,29,1,382.0,5,1,1,511,Others
MM-80551,603,2,686.0,1,1,2,112,Lost
MM-80552,34,6,1239.0,4,4,2,442,Loyal Customers
MM-82801,143,3,664.0,3,2,2,322,Others
MM-82802,72,7,2922.0,4,4,4,444,Loyal Customers
MN-179351,110,4,4101.0,3,2,4,324,Others
MN-179352,9,5,3182.0,5,3,4,534,Potential Loyalist
MN-179353,120,6,3112.0,3,4,4,344,Potential Loyalist
MN-179354,35,6,2477.0,4,4,3,443,Loyal Customers
MN-79351,31,3,71.0,5,2,1,521,Others
MN-79352,658,3,2104.0,1,2,3,123,At Risk
MO-175001,44,4,1731.0,4,2,3,423,Others
MO-175002,148,5,4472.0,3,3,5,335,Potential Loyalist
MO-175003,37,11,3190.0,4,5,4,454,Champions
MO-175004,73,4,922.0,4,2,2,422,Others
MO-178001,7,7,9347.0,5,4,5,545,Champions
MO-178002,106,3,355.0,3,2,1,321,Others
MO-178003,90,7,2319.0,3,4,3,343,Potential Loyalist
MO-178004,105,8,1686.0,3,5,3,353,Potential Loyalist
MO-179501,401,1,101.0,1,1,1,111,Lost
MO-179502,7,8,4009.0,5,5,4,554,Champions
MO-179503,77,3,266.0,4,2,1,421,Others
MO-179504,181,2,154.0,2,1,1,211,At Risk
MO-75001,736,3,580.0,1,2,2,122,Lost
MO-75002,282,2,231.0,2,1,1,211,At Risk
MO-78001,31,6,1885.0,5,4,3,543,Loyal Customers
MO-78002,15,3,2411.0,5,2,3,523,Others
MO-79501,664,1,712.0,1,1,2,112,Lost
MO-79502,99,2,222.0,3,1,1,311,Others
MP-174701,43,6,1697.0,4,4,3,443,Loyal Customers
MP-174702,6,6,4416.0,5,4,5,545,Champions
MP-174703,388,9,3608.0,1,5,4,154,Can't Lose Them
MP-174704,720,7,3207.0,1,4,4,144,Can't Lose Them
MP-179651,108,7,2552.0,3,4,4,344,Potential Loyalist
MP-179652,55,13,6431.0,4,5,5,455,Champions
MP-179653,28,10,4263.0,5,5,4,554,Champions
MP-179654,73,9,3984.0,4,5,4,454,Champions
MP-181751,23,13,9796.0,5,5,5,555,Champions
MP-181752,248,8,5065.0,2,5,5,255,Can't Lose Them
MP-181753,267,6,2096.0,2,4,3,243,Can't Lose Them
MP-181754,17,9,5090.0,5,5,5,555,Champions
MP-74701,544,2,59.0,1,1,1,111,Lost
MP-79651,450,5,295.0,1,3,1,131,At Risk
MP-79652,197,3,271.0,2,2,1,221,At Risk
MP-81751,169,3,944.0,2,2,2,222,At Risk
MP-81752,91,3,1225.0,3,2,2,322,Others
MR-175451,98,8,4797.0,3,5,5,355,Potential Loyalist
MR-175452,152,8,11500.0,3,5,5,355,Potential Loyalist
MR-175453,201,3,2312.0,2,2,3,223,At Risk
MR-175454,126,4,640.0,3,2,2,322,Others
MR-75451,293,3,1963.0,2,2,3,223,At Risk
MR-75452,101,3,363.0,3,2,1,321,Others
MS-173651,28,7,4809.0,5,4,5,545,Champions
MS-173652,6,5,2419.0,5,3,3,533,Potential Loyalist
MS-173653,37,12,5642.0,4,5,5,455,Champions
MS-173654,274,10,7445.0,2,5,5,255,Can't Lose Them
MS-175301,71,7,6450.0,4,4,5,445,Champions
MS-175302,16,6,3698.0,5,4,4,544,Champions
MS-175303,192,8,2710.0,2,5,4,254,Can't Lose Them
MS-175304,435,4,476.0,1,2,1,121,Lost
MS-177101,30,7,314.0,5,4,1,541,Loyal Customers
MS-177102,34,6,3814.0,4,4,4,444,Loyal Customers
MS-177103,30,7,2762.0,5,4,4,544,Champions
MS-177104,414,6,1611.0,1,4,3,143,Can't Lose Them
MS-177701,152,7,4739.0,3,4,5,345,Potential Loyalist
MS-177702,50,11,7757.0,4,5,5,455,Champions
MS-177703,35,9,1747.0,4,5,3,453,Loyal Customers
MS-177704,122,9,3146.0,3,5,4,354,Potential Loyalist
MS-178301,64,6,2696.0,4,4,4,444,Loyal Customers
MS-178302,24,7,4366.0,5,4,5,545,Champions
MS-178303,73,9,4350.0,4,5,5,455,Champions
MS-178304,453,4,370.0,1,2,1,121,Lost
MS-179801,322,5,4091.0,2,3,4,234,Can't Lose Them
MS-179802,143,6,7202.0,3,4,5,345,Potential Loyalist
MS-179803,70,10,4065.0,4,5,4,454,Champions
MS-179804,27,6,855.0,5,4,2,542,Loyal Customers
MS-73651,225,4,1233.0,2,2,2,222,At Risk
MS-73652,112,1,133.0,3,1,1,311,Others
MS-75301,938,1,569.0,1,1,2,112,Lost
MS-75302,52,7,887.0,4,4,2,442,Loyal Customers
MS-77101,64,2,164.0,4,1,1,411,Others
MS-77102,282,6,1366.0,2,4,2,242,Can't Lose Them
MS-77701,99,4,217.0,3,2,1,321,Others
MS-77702,127,2,322.0,3,1,1,311,Others
MS-78301,140,3,305.0,3,2,1,321,Others
MS-78302,5,5,4017.0,5,3,4,534,Potential Loyalist
MS-79801,7,2,673.0,5,1,2,512,Others
MS-79802,279,3,983.0,2,2,2,222,At Risk
MT-178151,148,9,4902.0,3,5,5,355,Potential Loyalist
MT-178152,94,7,3607.0,3,4,4,344,Potential Loyalist
MT-178153,64,5,2446.0,4,3,3,433,Potential Loyalist
MT-178154,50,6,2890.0,4,4,4,444,Loyal Customers
MT-180701,210,10,2682.0,2,5,4,254,Can't Lose Them
MT-180702,128,7,6720.0,3,4,5,345,Potential Loyalist
MT-180703,265,3,204.0,2,2,1,221,At Risk
MT-180704,204,4,1321.0,2,2,2,222,At Risk
MT-78151,527,2,344.0,1,1,1,111,Lost
MT-78152,177,4,1157.0,2,2,2,222,At Risk
MT-80701,324,3,4827.0,2,2,5,225,Can't Lose Them
MT-80702,621,4,2025.0,1,2,3,123,At Risk
MV-174851,20,5,2222.0,5,3,3,533,Potential Loyalist
MV-174852,17,9,5580.0,5,5,5,555,Champions
MV-174853,112,4,1202.0,3,2,2,322,Others
MV-174854,28,9,1561.0,5,5,3,553,Loyal Customers
MV-181901,100,8,9480.0,3,5,5,355,Potential Loyalist
MV-181902,59,10,2796.0,4,5,4,454,Champions
MV-181903,91,5,1564.0,3,3,3,333,Potential Loyalist
MV-181904,20,7,1736.0,5,4,3,543,Loyal Customers
MV-74851,471,2,636.0,1,1,2,112,Lost
MV-74852,820,3,317.0,1,2,1,121,Lost
MV-81901,8,4,3445.0,5,2,4,524,Others
MV-81902,461,4,551.0,1,2,2,122,Lost
MW-182201,149,5,7302.0,3,3,5,335,Potential Loyalist
MW-182202,69,5,5709.0,4,3,5,435,Potential Loyalist
MW-182203,275,11,2241.0,2,5,3,253,Can't Lose Them
MW-182204,18,7,5342.0,5,4,5,545,Champions
MW-182351,17,8,5128.0,5,5,5,555,Champions
MW-182352,195,7,3020.0,2,4,4,244,Can't Lose Them
MW-182353,64,7,4534.0,4,4,5,445,Champions
MW-182354,45,2,5254.0,4,1,5,415,Others
MW-82201,513,4,224.0,1,2,1,121,Lost
MW-82202,45,4,2252.0,4,2,3,423,Others
MW-82351,1,5,675.0,5,3,2,532,Potential Loyalist
MW-82352,785,1,397.0,1,1,1,111,Lost
MY-173801,212,7,6052.0,2,4,5,245,Can't Lose Them
MY-173802,54,9,5220.0,4,5,5,455,Champions
MY-173803,48,5,1198.0,4,3,2,432,Potential Loyalist
MY-173804,30,7,2255.0,5,4,3,543,Loyal Customers
MY-182951,1,6,8991.0,5,4,5,545,Champions
MY-182952,44,8,6649.0,4,5,5,455,Champions
MY-182953,15,4,5779.0,5,2,5,525,Others
MY-182954,72,11,4151.0,4,5,4,454,Champions
MY-73801,950,2,158.0,1,1,1,111,Lost
MY-73802,323,2,1589.0,2,1,3,213,At Risk
MY-82951,44,6,2993.0,4,4,4,444,Loyal Customers
MY-82952,510,4,1074.0,1,2,2,122,Lost
MZ-173351,22,6,2892.0,5,4,4,544,Champions
MZ-173352,156,7,5126.0,2,4,5,245,Can't Lose Them
MZ-173353,37,9,5854.0,4,5,5,455,Champions
MZ-173354,31,4,594.0,5,2,2,522,Others
MZ-175151,45,10,5508.0,4,5,5,455,Champions
MZ-175152,44,6,3803.0,4,4,4,444,Loyal Customers
MZ-175153,24,3,1508.0,5,2,3,523,Others
MZ-175154,283,6,2565.0,2,4,4,244,Can't Lose Them
MZ-73351,311,1,180.0,2,1,1,211,At Risk
MZ-73352,113,4,3314.0,3,2,4,324,Others
